indice,id_producto,nombre_producto,hexadecimal,categoria_prenda,subcategoria_prenda,adventurous,weather,style,application,print,basic,nivel,subnivel
466,e6d2758e-974d-4dcb-b5a6-93dc1d65d764,Onlnew Parka spring ,DFC8B2,outerwear,parka,2,cold_season,casual,freetime,smooth,False,4,4.1
467,66d3f2df-89e6-4ede-b156-d8e09eaf8ece,Beorganic Tshirt amazone ,008000,top,t-shirts,2,warm_season,street,freetime,smooth,False,3,3.1
468,aaa7c084-c2a3-4a3f-9274-8ba4724d9894,Amour Sweatshirt french ,0000FF,top,hoodies,3,cold_season,street,freetime,smooth,False,3,3.1
469,aaa7c084-c2a3-4a3f-9274-8ba4724d9894,Amour Sweatshirt french ,008000,top,hoodies,3,cold_season,street,freetime,smooth,False,3,3.1
470,6f90337b-b2b3-4318-b9bd-e31157410b0f,Charlene Dress easy,00008b,dress,shirt,3,warm_season,classic,freetime,floral,False,1,1.1
471,01785177-92ef-40e9-a65f-ea46da938610,Abby Dress caribbean,B11730,dress,shirt,3,warm,classic,work,printed,False,1,1.1
472,d9b30e8a-bb97-4867-88e5-7e5a44fddde3,Coco Shirt paradise,DEB24C,top,tops,3,warm,boho,freetime,printed,False,3,3.1
473,b373d637-14bf-4a8c-b73a-e5123b227872,Neme Jumpsuit print,000000,jumpsuit,jumpsuit,3,warm_season,classic,freetime,floral,False,1,1.2
490,de794743-c8e2-49c7-ad2b-16a4168d2cd5,Tulle Skirt flowers ,FFC0CB,skirt,circle_skirt,3,warm_season,boho,special_occasion,floral,False,2,2.1
491,de794743-c8e2-49c7-ad2b-16a4168d2cd5,Tulle Skirt flowers ,000081,skirt,circle_skirt,3,warm_season,boho,special_occasion,floral,False,2,2.1
492,da531fbb-0faa-4b37-af12-ef207ca8a1e6,Vilukki Shorts south ,87CEFA,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
493,da531fbb-0faa-4b37-af12-ef207ca8a1e6,Vilukki Shorts south ,C19A6B,bottoms,shorts,2,warm,classic,freetime,smooth,False,2,2.2
523,bf394ac0-3815-4629-95c6-382b70998a7b,Eros Sweater rue ,DEB24C,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
524,bf394ac0-3815-4629-95c6-382b70998a7b,Eros Sweater rue ,0000FF,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
525,bf394ac0-3815-4629-95c6-382b70998a7b,Eros Sweater rue ,B11730,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
526,bf394ac0-3815-4629-95c6-382b70998a7b,Eros Sweater rue ,D3D3D3,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
527,bf394ac0-3815-4629-95c6-382b70998a7b,Eros Sweater rue ,000000,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
528,bf394ac0-3815-4629-95c6-382b70998a7b,Eros Sweater rue ,FFFFFF,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
530,441cd6e3-6620-4edd-8fd8-79f52f6c7f3c,Alexa Jeans slim ,D84936,bottoms,cigarette,2,cold_season,street,freetime,smooth,False,2,2.2
531,441cd6e3-6620-4edd-8fd8-79f52f6c7f3c,Alexa Jeans slim ,FFFF00,bottoms,cigarette,2,cold_season,street,freetime,smooth,False,2,2.2
532,441cd6e3-6620-4edd-8fd8-79f52f6c7f3c,Alexa Jeans slim ,164A0A,bottoms,cigarette,2,cold_season,street,freetime,smooth,False,2,2.2
537,441cd6e3-6620-4edd-8fd8-79f52f6c7f3c,Alexa Jeans slim ,BBE2AD,bottoms,cigarette,2,cold_season,street,freetime,smooth,False,2,2.2
539,441cd6e3-6620-4edd-8fd8-79f52f6c7f3c,Alexa Jeans slim ,DFC8B2,bottoms,cigarette,2,cold_season,street,freetime,smooth,False,2,2.2
543,dc9f2663-2a12-47a3-8c73-5f305dbab716,Ihalpa Tshirt clay ,DEB24C,top,sweaters,3,cold,boho,freetime,smooth,False,3,3.1
544,dc9f2663-2a12-47a3-8c73-5f305dbab716,Ihalpa Tshirt clay ,FFC0CB,top,sweaters,3,cold,boho,freetime,smooth,False,3,3.1
547,dc9f2663-2a12-47a3-8c73-5f305dbab716,Ihalpa Tshirt clay ,00008b,top,sweaters,3,cold,boho,freetime,smooth,False,3,3.1
556,1327047e-dcfe-4145-bf2c-4384ba97da6b,Erin Jeans izaro ,000081,bottoms,cigarette,2,cold_season,casual,freetime,smooth,False,2,2.2
558,e024fbcc-4a95-4d46-bde9-8180a7c5c25a,Carthund Jeans noir ,000000,bottoms,cigarette,1,warm_season,casual,freetime,smooth,False,2,2.2
559,2a3b7d6c-f46c-4e0d-9c90-4ddda8095e9b,Ihbrunse Dress noir ,000000,dress,straight,3,cold_season,classic,work,smooth,False,1,1.1
560,5f211a9c-67aa-4ff3-8cc8-b67e597c9bf1,Visumi Top snow ,164A0A,top,tops,2,warm_season,casual,freetime,smooth,False,3,3.1
561,5f211a9c-67aa-4ff3-8cc8-b67e597c9bf1,Visumi Top snow ,666633,top,tops,2,warm_season,casual,freetime,smooth,False,3,3.1
562,4f52e267-7e12-45d4-ad00-cf22917869f2,French Sweater abba ,FFFFFF,top,sweaters,3,cold_season,casual,freetime,smooth,False,3,3.1
563,4f52e267-7e12-45d4-ad00-cf22917869f2,French Sweater abba ,00008b,top,sweaters,3,cold_season,casual,freetime,smooth,False,3,3.1
564,4f52e267-7e12-45d4-ad00-cf22917869f2,French Sweater abba ,000000,top,sweaters,3,cold_season,casual,freetime,smooth,False,3,3.1
581,288b9929-8430-4ad4-a64c-c97262af9112,Karla Cardigan buttons,00008b,top,cardigan,2,cold,boho,freetime,smooth,False,3,3.1
582,288b9929-8430-4ad4-a64c-c97262af9112,Karla Cardigan buttons,DEB24C,top,cardigan,2,cold,boho,freetime,smooth,False,3,3.1
583,288b9929-8430-4ad4-a64c-c97262af9112,Karla Cardigan buttons,FFC0CB,top,cardigan,2,cold,boho,freetime,smooth,False,3,3.1
584,48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,Intime Top charlior ,E65A5B,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
585,48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,Intime Top charlior ,000000,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
586,48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,Intime Top charlior ,800000,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
587,48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,Intime Top charlior ,FFFFFF,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
588,48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,Intime Top charlior ,DEB24C,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
589,48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,Intime Top charlior ,00008b,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
590,5fc058e0-9d1f-415c-8f5e-06fd4b9264e7,Square Sweater grace ,00008b,top,sweaters,3,warm_season,classic,work,smooth,False,3,3.1
591,5fc058e0-9d1f-415c-8f5e-06fd4b9264e7,Square Sweater grace ,DFC8B2,top,sweaters,3,warm_season,classic,work,smooth,False,3,3.1
592,5fc058e0-9d1f-415c-8f5e-06fd4b9264e7,Square Sweater grace ,B94600,top,sweaters,3,warm_season,classic,work,smooth,False,3,3.1
593,deaa6878-6e5a-400d-bcd8-ee5b5cbd049d,Flintstone Pant short,462C0E,bottoms,shorts,3,warm,boho,freetime,bodoque,False,2,2.2
594,9bcb74dc-74eb-4b34-a80d-ea04335842ab,Keira Tshirt lace,FFFFFF,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
595,15ab11fc-18ee-4ce5-884f-46b116ab9d46,Fira Dress origin,000000,dress,tunica,3,warm,boho,freetime,smooth,False,1,1.1
598,96c2c11b-0144-409f-8986-c300cb3aaf21,Pcdelly Jeans noos ,000081,bottoms,cigarette,1,cold_season,casual,freetime,smooth,False,2,2.2
599,14e656b8-72e8-409c-9954-3a60cb2748a5,Pcsusan Sweater knit,FFFF00,top,sweaters,2,cold_season,casual,freetime,smooth,False,3,3.1
600,a09b0ae2-549a-40c1-9343-865aa1f996cd,Blake Skirt pencil ,000000,skirt,pencil,2,warm_season,classic,work,smooth,False,2,2.1
602,a6d5c615-e9ec-434d-b74f-3f5e7f0fbd35,Bsabena Skirt med ,00008b,skirt,straight,3,warm_season,casual,freetime,smooth,False,2,2.1
603,0b332ace-b46f-49e5-9c55-05c2ff7cec29,Lea Dress pint ,000000,dress,crossed,3,warm_season,classic,freetime,miniprint,False,1,1.1
604,c6971323-0bea-4ba8-8b91-0228e7097cbb,French Dress brunella ,000000,dress,shirt,3,cold_season,classic,work,floral,False,1,1.1
605,ea4240f3-85f8-4ba8-a7b4-dafeb511f85a,Heron Sweatshirt brakeburn ,0000FF,top,hoodies,3,cold_season,casual,freetime,printed,False,3,3.1
606,440b6d83-576d-4c35-8a15-6c9b18bf35ec,Den Skirt pencil ,00008b,skirt,straight,2,warm_season,classic,freetime,smooth,False,2,2.1
613,3732a3ce-8d72-49ff-9db8-d7d38eca427b,Pins Top cerise,DFC8B2,top,tops,2,warm,classic,freetime,floral,False,3,3.1
614,7e71f139-3ad0-4687-87a6-5261eb76a22d,Lindex Shirt fashion,00008b,top,shirt,2,warm_season,classic,work,geometric,False,3,3.1
615,cf9a8539-2b50-4e20-8897-48e4ea85b9ef,Cammi Jacket oliv,666633,outerwear,safari_jacket,3,cold_season,street,freetime,smooth,False,4,4.1
616,c52c7896-0b68-4fae-9648-cf48ea30251b,Padme Short amazing,FFC0CB,bottoms,bermuda,3,warm,classic,freetime,vertical_stripes,False,2,2.2
617,c52c7896-0b68-4fae-9648-cf48ea30251b,Padme Short amazing,000081,bottoms,bermuda,3,warm,classic,freetime,vertical_stripes,False,2,2.2
618,3f10995f-41ac-42d0-96d7-7c3ea836d454,Polina Pant comfort,FFFFFF,bottoms,shorts,3,warm,classic,freetime,vertical_stripes,False,2,2.2
619,3f10995f-41ac-42d0-96d7-7c3ea836d454,Polina Pant comfort,000000,bottoms,shorts,3,warm,classic,freetime,vertical_stripes,False,2,2.2
620,f7388b95-d43d-4b28-8b4c-82780f9fc6b0,Lou Pant slim,87CEFA,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
621,f7388b95-d43d-4b28-8b4c-82780f9fc6b0,Lou Pant slim,FFFFFF,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
622,f7388b95-d43d-4b28-8b4c-82780f9fc6b0,Lou Pant slim,00008b,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
624,6aba34c9-c7c0-45e9-95c7-486712c18492,Laria Scarf cahier,DEB24C,scarf,handkerchief,3,warm_season,classic,freetime,retro,False,4,4.2
628,a7eb55af-b4a9-43f1-922b-86428151f3ce,Sandra Cardigan melang,D3D3D3,top,cardigan,1,warm_season,boho,work,smooth,False,3,3.1
629,a7eb55af-b4a9-43f1-922b-86428151f3ce,Sandra Cardigan melang,00008b,top,cardigan,1,warm_season,boho,work,smooth,False,3,3.1
630,a7eb55af-b4a9-43f1-922b-86428151f3ce,Sandra Cardigan melang,000000,top,cardigan,1,warm_season,boho,work,smooth,False,3,3.1
631,c2e02e5b-9f28-4ac5-823c-90b9f6251c90,Addi Playsuit flowers,DEB24C,jumpsuit,jumpsuit,4,warm,boho,freetime,floral,False,1,1.2
632,51366d92-303a-4116-9c5d-a86cb971a5f2,Jeno Foulard closet,FFFF00,scarf,foulard,3,warm_season,boho,freetime,ethnic,False,4,4.2
633,51366d92-303a-4116-9c5d-a86cb971a5f2,Jeno Foulard closet,B11730,scarf,foulard,3,warm_season,boho,freetime,ethnic,False,4,4.2
634,51366d92-303a-4116-9c5d-a86cb971a5f2,Jeno Foulard closet,40E0D0,scarf,foulard,3,warm_season,boho,freetime,ethnic,False,4,4.2
635,79912978-62a6-470c-9f10-70d60c3eeab4,Vilinea Pant dark,666633,bottoms,baggie,3,warm_season,casual,freetime,smooth,False,2,2.2
653,1afe6229-99d6-4802-84ac-dab57809c80d,Shells Shirt lace ,ECE9D6,top,tops,3,warm,boho,work,smooth,False,3,3.1
667,9fd58b6f-d9ac-489f-869f-9e118951d463,Ihmarrakech Shirt dots,DEB24C,top,shirt,3,warm_season,boho,work,floral,False,3,3.1
674,2aace574-fb43-4fc6-a674-37f525fe1617,Dora Tshirt season ,87CEFA,top,t-shirts,2,warm,boho,freetime,polka_dot,False,3,3.1
675,2aace574-fb43-4fc6-a674-37f525fe1617,Dora Tshirt season ,FFFFFF,top,t-shirts,2,warm,boho,freetime,polka_dot,False,3,3.1
676,2aace574-fb43-4fc6-a674-37f525fe1617,Dora Tshirt season ,B94600,top,t-shirts,2,warm,boho,freetime,polka_dot,False,3,3.1
677,2aace574-fb43-4fc6-a674-37f525fe1617,Dora Tshirt season ,D84936,top,t-shirts,2,warm,boho,freetime,polka_dot,False,3,3.1
678,0019ca8e-f47d-41c4-8d1a-66c9247581ef,Swim Tshirt season,DEB24C,top,t-shirts,3,warm,boho,freetime,miniprint,False,3,3.1
679,0019ca8e-f47d-41c4-8d1a-66c9247581ef,Swim Tshirt season,00008b,top,t-shirts,3,warm,boho,freetime,miniprint,False,3,3.1
680,0019ca8e-f47d-41c4-8d1a-66c9247581ef,Swim Tshirt season,FFFFFF,top,t-shirts,3,warm,boho,freetime,miniprint,False,3,3.1
681,0019ca8e-f47d-41c4-8d1a-66c9247581ef,Swim Tshirt season,008000,top,t-shirts,3,warm,boho,freetime,miniprint,False,3,3.1
682,ff83b398-8370-40d8-b0d7-7667c5b47953,Details Tshirt season ,87CEFA,top,t-shirts,3,warm,boho,freetime,printed,False,3,3.1
683,ff83b398-8370-40d8-b0d7-7667c5b47953,Details Tshirt season ,DEB24C,top,t-shirts,3,warm,boho,freetime,printed,False,3,3.1
684,ff83b398-8370-40d8-b0d7-7667c5b47953,Details Tshirt season ,FFFFFF,top,t-shirts,3,warm,boho,freetime,printed,False,3,3.1
687,fb1e3618-1d1c-4495-b743-ef445504db46,Ycoo Pant work,000000,bottoms,paper_bag,2,cold_season,classic,work,smooth,False,2,2.2
688,fb1e3618-1d1c-4495-b743-ef445504db46,Ycoo Pant work,00008b,bottoms,paper_bag,2,cold_season,classic,work,smooth,False,2,2.2
689,fb1e3618-1d1c-4495-b743-ef445504db46,Ycoo Pant work,B94600,bottoms,paper_bag,2,cold_season,classic,work,smooth,False,2,2.2
698,bca086ac-6b7c-4cc6-90e9-856a589f2adc,Beach Tshirt season,FFFFFF,top,t-shirts,3,warm,boho,freetime,printed,False,3,3.1
699,bca086ac-6b7c-4cc6-90e9-856a589f2adc,Beach Tshirt season,00008b,top,t-shirts,3,warm,boho,freetime,printed,False,3,3.1
700,bca086ac-6b7c-4cc6-90e9-856a589f2adc,Beach Tshirt season,FFA500,top,t-shirts,3,warm,boho,freetime,printed,False,3,3.1
701,bca086ac-6b7c-4cc6-90e9-856a589f2adc,Beach Tshirt season,87CEFA,top,t-shirts,3,warm,boho,freetime,printed,False,3,3.1
702,307947be-d54a-4e60-af0a-533c204da7cb,Collection Jeans stretch ,00008b,bottoms,cigarette,3,warm_season,classic,freetime,smooth,False,2,2.2
703,1eb6c75a-88a1-45b2-b37f-551a0fa04ecf,Collection Dress knitted ,000000,dress,tube,1,warm_season,classic,working_girl,smooth,False,1,1.1
717,30fc5add-3362-4eed-ae83-f0501770a43e,Sophie Dress tropical,FFA500,dress,lady,4,warm,classic,work,retro,False,1,1.1
718,1d2bd754-dd28-49c3-918f-cbcb63828e26,Rista Tshirt fresh,008000,top,t-shirts,3,warm_season,street,freetime,horizontal_stripes,False,3,3.1
719,1d2bd754-dd28-49c3-918f-cbcb63828e26,Rista Tshirt fresh,00008b,top,t-shirts,3,warm_season,street,freetime,horizontal_stripes,False,3,3.1
720,1d2bd754-dd28-49c3-918f-cbcb63828e26,Rista Tshirt fresh,E65A5B,top,t-shirts,3,warm_season,street,freetime,horizontal_stripes,False,3,3.1
722,48b26ba7-4030-4b39-974f-fdfa355510ba,Eli Jeans flow,00008b,bottoms,cigarette,2,cold_season,casual,freetime,smooth,False,2,2.2
723,e638b151-c3f0-4a32-812b-bfbc72e0ff29,Lili Jeans flow ,87CEFA,bottoms,cigarette,2,warm_season,casual,freetime,smooth,False,2,2.2
726,5930c1a8-bcb8-4ea5-98f1-6aa1defe1b15,Wende Sweater melange,D3D3D3,top,sweaters,3,cold_season,minimal,freetime,smooth,False,3,3.1
727,8a2f42f1-b029-4eb1-9813-a7f937661d12,Pcbillo Top stripes ,000000,top,t-shirts,2,cold,classic,work,horizontal_stripes,False,3,3.1
728,96c0d1a1-53e7-4ab8-8637-2e9fed671729,Rhoda Tshirt sew,B11730,top,t-shirts,2,warm_season,boho,freetime,smooth,False,3,3.1
730,43d53080-2701-451b-a7a2-31848290f849,Laura Jacket jo ,00008b,outerwear,biker,2,cold_season,street,freetime,smooth,False,4,4.1
731,43d53080-2701-451b-a7a2-31848290f849,Laura Jacket jo ,000000,outerwear,biker,2,cold_season,street,freetime,smooth,False,4,4.1
734,c37b1af5-3c56-4625-ada4-dccd9b0570b0,Cargo Jacket rut,008000,outerwear,over_shirt,3,warm_season,boho,freetime,smooth,False,4,4.1
735,9cee8ff9-f915-4aa7-9ed8-2d7ef83850a2,Kaline Dress signe ,614051,top,shirt,3,warm,boho,freetime,vertical_stripes,False,3,3.1
736,9cee8ff9-f915-4aa7-9ed8-2d7ef83850a2,Kaline Dress signe ,00008b,top,shirt,3,warm,boho,freetime,vertical_stripes,False,3,3.1
737,9cee8ff9-f915-4aa7-9ed8-2d7ef83850a2,Kaline Dress signe ,DEB24C,top,shirt,3,warm,boho,freetime,vertical_stripes,False,3,3.1
738,9cee8ff9-f915-4aa7-9ed8-2d7ef83850a2,Kaline Dress signe ,5F5E5E,top,shirt,3,warm,boho,freetime,vertical_stripes,False,3,3.1
739,723c3e4f-e0d6-4d97-81a8-a945abd85f6a,Sabagabo Jeans light ,808080,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
740,723c3e4f-e0d6-4d97-81a8-a945abd85f6a,Sabagabo Jeans light ,87CEFA,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
741,723c3e4f-e0d6-4d97-81a8-a945abd85f6a,Sabagabo Jeans light ,000000,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
742,d8f9766b-c529-42b1-b272-76910159a307,Regular Short fit ,FFFF00,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
743,d8f9766b-c529-42b1-b272-76910159a307,Regular Short fit ,FFC0CB,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
744,d8f9766b-c529-42b1-b272-76910159a307,Regular Short fit ,000000,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
745,d8f9766b-c529-42b1-b272-76910159a307,Regular Short fit ,40E0D0,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
746,d8f9766b-c529-42b1-b272-76910159a307,Regular Short fit ,ECE9D6,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
747,d8f9766b-c529-42b1-b272-76910159a307,Regular Short fit ,E65A5B,bottoms,shorts,3,warm,casual,freetime,smooth,False,2,2.2
748,1e8b26a3-658f-43ee-87e5-87e476c9ba41,Rena Pant sew,000000,bottoms,culotte,3,warm_season,boho,freetime,ethnic,False,2,2.2
749,5d588200-71f7-45af-9295-b3d62d4dc6fa,Bleach Jeans kookai,000081,bottoms,cigarette,2,warm_season,street,freetime,smooth,False,2,2.2
750,87b245b1-c561-4c29-b894-09d4e1004788,Fiery Tshirt plains ,00008b,top,t-shirts,2,warm_season,classic,freetime,smooth,False,3,3.1
751,87b245b1-c561-4c29-b894-09d4e1004788,Fiery Tshirt plains ,D84936,top,t-shirts,2,warm_season,classic,freetime,smooth,False,3,3.1
752,31bb3cf0-9b7c-493e-bdac-52a2cab3fd9c,Powder Sweater melange ,87CEFA,top,sweaters,2,warm_season,classic,work,smooth,False,3,3.1
753,8410d9e8-b559-4242-955e-fd05d1111e47,Elos Dress multi ,000000,dress,straight,3,warm_season,classic,work,floral,False,1,1.1
754,c8f7f749-798d-4e5b-9725-79e5f4d35a73,Summ Dress rigas ,462C0E,dress,lady,3,warm,boho,freetime,vertical_stripes,False,1,1.1
755,c8f7f749-798d-4e5b-9725-79e5f4d35a73,Summ Dress rigas ,000081,dress,lady,3,warm,boho,freetime,vertical_stripes,False,1,1.1
756,54560267-0f00-44a9-a33f-43cb25faf282,Stripy Playsuit denim ,87CEFA,jumpsuit,jumpsuit,3,warm,boho,freetime,smooth,False,1,1.2
759,efd28f5f-fd62-436c-bb0f-44d35ff51154,Pcdelly Jeans noos,000081,bottoms,cigarette,2,cold_season,street,freetime,smooth,False,2,2.2
760,6140aa27-2f07-4b47-bc14-ecad124e957c,Candy Skirt stripe ,000081,skirt,flared,3,warm_season,casual,freetime,vertical_stripes,False,2,2.1
761,e48b58ab-0db4-42df-8933-3a82fb6f39aa,Jane Top flying ,00008b,top,tops,3,warm_season,classic,freetime,printed,False,3,3.1
762,795e5af6-5ab5-4a7f-a472-b4a8772d35e7,Pierrot Short colour ,FFC0CB,bottoms,shorts,2,warm,casual,freetime,smooth,False,2,2.2
763,795e5af6-5ab5-4a7f-a472-b4a8772d35e7,Pierrot Short colour ,666633,bottoms,shorts,2,warm,casual,freetime,smooth,False,2,2.2
764,795e5af6-5ab5-4a7f-a472-b4a8772d35e7,Pierrot Short colour ,FFFFFF,bottoms,shorts,2,warm,casual,freetime,smooth,False,2,2.2
765,795e5af6-5ab5-4a7f-a472-b4a8772d35e7,Pierrot Short colour ,00008b,bottoms,shorts,2,warm,casual,freetime,smooth,False,2,2.2
766,f223fb15-1102-4a46-9751-63c6bfdd9400,Anne Shirt nice,FFFF00,top,shirt,3,warm_season,street,work,animal_print,False,3,3.1
767,a5e2a617-4ccb-4c95-b230-8db3de21ad8d,Olive Pant check,FFFFFF,bottoms,chino,3,warm_season,classic,work,miniprint,False,2,2.2
768,b03c35dc-fc98-4999-9703-4d668d35d9da,Bypandina Skirt night ,00008b,skirt,knitted,2,warm_season,casual,freetime,smooth,False,2,2.1
769,b03c35dc-fc98-4999-9703-4d668d35d9da,Bypandina Skirt night ,DEB24C,skirt,knitted,2,warm_season,casual,freetime,smooth,False,2,2.1
770,867321d7-15d8-43a8-b4b1-07b5e50161e9,Collection Jeans jogger ,DFC8B2,bottoms,chino,3,warm_season,classic,work,smooth,False,2,2.2
771,867321d7-15d8-43a8-b4b1-07b5e50161e9,Collection Jeans jogger ,F29985,bottoms,chino,3,warm_season,classic,work,smooth,False,2,2.2
772,867321d7-15d8-43a8-b4b1-07b5e50161e9,Collection Jeans jogger ,008000,bottoms,chino,3,warm_season,classic,work,smooth,False,2,2.2
774,f0f34643-8c76-4307-b030-eb86f43d02a5,Olive Pant jungle ,000000,bottoms,chino,2,warm_season,classic,work,herringbone,False,2,2.2
775,4fc585b1-ad25-4cb4-aac1-d0a90be0c962,Olive Pant solid,000000,bottoms,chino,2,warm_season,classic,work,smooth,True,2,2.2
776,4fc585b1-ad25-4cb4-aac1-d0a90be0c962,Olive Pant solid,00008b,bottoms,chino,2,warm_season,classic,work,smooth,True,2,2.2
777,60d4c4fa-b66a-424e-b86b-41232274e8d8,Twill Pant inch,00008b,bottoms,chino,2,warm_season,classic,work,miniprint,False,2,2.2
778,60d4c4fa-b66a-424e-b86b-41232274e8d8,Twill Pant inch,000000,bottoms,chino,2,warm_season,classic,work,miniprint,False,2,2.2
779,37fa0eba-a1b1-4f03-889d-fc4a08653518,Pocket Shirt stripe ,008000,top,shirt,2,warm_season,casual,work,vertical_stripes,False,3,3.1
780,37fa0eba-a1b1-4f03-889d-fc4a08653518,Pocket Shirt stripe ,000000,top,shirt,2,warm_season,casual,work,vertical_stripes,False,3,3.1
781,7dd3d098-9983-4087-ae65-8dc5f851304a,Wacotton Jakect stripes ,DEB24C,outerwear,blazer,3,warm_season,boho,work,vertical_stripes,False,4,4.1
782,2cef2fb2-67af-48d9-877c-77551d9e2e17,Wastripe Dress summer ,ECE9D6,dress,straight,3,warm,classic,work,vertical_stripes,False,1,1.1
783,2cafdbfd-c5e6-4440-8fea-49871df4b92c,Varny Tshirt tees,000081,top,t-shirts,2,cold_season,street,freetime,horizontal_stripes,False,3,3.1
784,2cafdbfd-c5e6-4440-8fea-49871df4b92c,Varny Tshirt tees,FFA500,top,t-shirts,2,cold_season,street,freetime,horizontal_stripes,False,3,3.1
821,fcd580f2-8e3a-4ae2-bec1-444faada895a,Selma Dress grace,A57E62,dress,shirt,3,cold_season,classic,freetime,animal_print,False,1,1.1
823,8f82d5b2-7df8-4595-be5c-f4bf4dd9a6fc,Geo Shirt cerise,FFFF00,top,blouse,2,warm_season,classic,work,geometric,False,3,3.1
824,b0b6bf60-aac1-4bfc-a17c-17a375ed06ba,Cerise Top flower ,00008b,top,tops,3,warm,boho,freetime,floral,False,3,3.1
825,b0b6bf60-aac1-4bfc-a17c-17a375ed06ba,Cerise Top flower ,DEB24C,top,tops,3,warm,boho,freetime,floral,False,3,3.1
826,75c9058b-ba58-48d5-a48e-931eb08cb966,Cerise Shirt dots ,DEB24C,top,shirt,3,warm_season,boho,work,miniprint,False,3,3.1
827,75c9058b-ba58-48d5-a48e-931eb08cb966,Cerise Shirt dots ,000081,top,shirt,3,warm_season,boho,work,miniprint,False,3,3.1
830,2673a3e1-c00b-460f-b156-d496e6ce0448,Anc Pant silver,DFC8B2,bottoms,baggie,3,warm_season,boho,freetime,smooth,False,2,2.2
831,2673a3e1-c00b-460f-b156-d496e6ce0448,Anc Pant silver,666633,bottoms,baggie,3,warm_season,boho,freetime,smooth,False,2,2.2
832,8c4c9aa1-6040-4a1e-a1e2-1160361eda75,Athenus Top versus,DEB24C,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
833,8c4c9aa1-6040-4a1e-a1e2-1160361eda75,Athenus Top versus,FFFFFF,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
834,8c4c9aa1-6040-4a1e-a1e2-1160361eda75,Athenus Top versus,B94600,top,tops,3,warm,boho,freetime,smooth,False,3,3.1
841,8884902d-3759-4eb4-9b07-64374f065e7c,Susa Shirt printed,DEB24C,top,shirt,3,warm_season,boho,freetime,ethnic,False,3,3.1
842,8884902d-3759-4eb4-9b07-64374f065e7c,Susa Shirt printed,FFC0CB,top,shirt,3,warm_season,boho,freetime,ethnic,False,3,3.1
